/以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。

//永久免费꙰严禁商业꙰仅供测试꙰违者自负!꙰//       

//来源网络，免费分享，请勿追究，谢谢！//

祝大家马年大吉,#genre#
鞍山新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000274
抚顺综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000275
丹东新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000276
锦州新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000277
营口新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000278
阜新综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000279
辽阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000280
铁岭新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000281
朝阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000282
盘锦新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000283
葫芦岛新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000284
本溪综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000312


九台区电视台,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8
镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8
东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8
抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8
临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8
通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8

大洼综合,https://cp.dawawg.com:443/live/dawatv/hls.m3u8
九台区电视台,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8
镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8
东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8
抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8
临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8
通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8


德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
九台区电视台,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8
长白山综合,http://stream8.jlntv.cn/cbstv/playlist.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8
延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8
镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8
东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8
抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8
临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8
通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8


河北综合√,#genre#
河北都市,http://1.94.31.214/php/hebei.php?id=hbds
河北影视剧,http://1.94.31.214/php/hebei.php?id=hbys
河北少儿科教,http://1.94.31.214/php/hebei.php?id=sekj
河北文旅公共,http://1.94.31.214/php/hebei.php?id=hbgg
河北农民,http://1.94.31.214/php/hebei.php?id=nmpd
河北经济生活,http://1.94.31.214/php/hebei.php?id=jjsh
河北经济,http://ylt.7766.org:333/hls/23/index.m3u8
河北都市,http://ylt.7766.org:333/hls/24/index.m3u8
河北影视剧,http://ylt.7766.org:333/hls/25/index.m3u8
河北科教,http://ylt.7766.org:333/hls/26/index.m3u8
河北文旅公共,http://ylt.7766.org:333/hls/27/index.m3u8
河北农民,http://ylt.7766.org:333/hls/28/index.m3u8
晴彩河北,http://ylt.7766.org:333/hls/29/index.m3u8
邯郸新闻,http://ylt.7766.org:333/hls/30/index.m3u8
邯郸科技,http://ylt.7766.org:333/hls/31/index.m3u8
邯郸公共,http://ylt.7766.org:333/hls/32/index.m3u8
武安,http://ylt.7766.org:333/hls/33/index.m3u8
河北文旅公共,http://kictoc.top:7000/rtp/239.254.200.22:6000$河北1
河北文旅公共,http://www.160606.xyz:10010/rtp/239.254.200.22:6000$河北2
河北农民,http://kictoc.top:7000/rtp/239.254.200.23:6000$河北1
河北农民,http://www.160606.xyz:10010/rtp/239.254.200.23:6000$河北2
河北少儿科教,http://kictoc.top:7000/rtp/239.254.200.21:6000$河北1
河北少儿科教,http://www.160606.xyz:10010/rtp/239.254.200.21:6000$河北2
河北影视剧,http://kictoc.top:7000/rtp/239.254.200.20:6000$河北1
河北影视剧,http://www.160606.xyz:10010/rtp/239.254.200.20:6000$河北2
河北经济生活,http://kictoc.top:7000/rtp/239.254.200.18:6000$河北1
河北经济生活,http://www.160606.xyz:10010/rtp/239.254.200.18:6000$河北2
河北都市,http://kictoc.top:7000/rtp/239.254.200.19:6000$河北1
河北都市,http://www.160606.xyz:10010/rtp/239.254.200.19:6000$河北2
河北经济生活,http://www.qfly9236.cn:8888/rtp/239.253.92.171:6001
河北都市,http://www.qfly9236.cn:8888/rtp/239.253.92.172:6002
河北影视剧,http://www.qfly9236.cn:8888/rtp/239.253.92.173:6003
河北少儿科教,http://www.qfly9236.cn:8888/rtp/239.253.92.174:6004
河北文旅公共,http://www.qfly9236.cn:8888/rtp/239.253.92.175:6005
河北农民,http://www.qfly9236.cn:8888/rtp/239.253.92.176:6006
睛彩河北,http://www.qfly9236.cn:8888/rtp/239.253.92.104:6221
河北杂技,http://www.qfly9236.cn:8888/udp/239.253.93.170:6338
石家庄新闻,http://www.qfly9236.cn:8888/rtp/239.253.92.149:6035
石家庄娱乐,http://www.qfly9236.cn:8888/rtp/239.253.92.93:8120
石家庄城市,http://www.qfly9236.cn:8888/rtp/239.253.92.94:8121
石家庄都市,http://www.qfly9236.cn:8888/rtp/239.253.92.95:8122

河北都市,https://www.nettvpro.xyz/hls/hebei.php?id=hbds
河北经济生活,https://www.nettvpro.xyz/hls/hebei.php?id=hbjj
河北影视剧,https://www.nettvpro.xyz/hls/hebei.php?id=hbysj
河北少儿科教,https://www.nettvpro.xyz/hls/hebei.php?id=hbse
河北公共,https://www.nettvpro.xyz/hls/hebei.php?id=hbgg
河北农民,https://www.nettvpro.xyz/hls/hebei.php?id=hbnm

美丽河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8
河北卫视,http://8.138.7.223/tv/hebtv.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3d44740039027301acf8341d7361ab59

石家庄新,http://pluslive1.sjzntv.cn/xmzh/HD/live.m3u8$官方源
石家庄娱,http://pluslive1.sjzntv.cn/yule/HD2/live.m3u8$官方源
石家庄生,http://pluslive1.sjzntv.cn/shenghuo/HD3/live.m3u8$官方源
石家庄都,http://pluslive1.sjzntv.cn/dushi/HD4/live.m3u8$官方源
鹿泉综合,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8$官方源
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8$官方源
深泽电视,https://jwcdnqx.hebyun.com.cn/live/shenzedianshi/1500k/tzwj_video.m3u8$官方源

赵县电视,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8$官方源
邯郸新闻,http://live.hd.hdbs.cn/video/s10001-2021hdxwzh/index.m3u8$官方源
邯郸科技,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8$官方源
邯郸公共,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8$官方源
成安综艺,https://jwcdnqx.hebyun.com.cn/live/JYCA1/1500k/tzwj_video.m3u8$官方源
邱县一套,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8$官方源
邱县二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8$官方源
涉县新闻,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8$官方源
滦南综合,ttp://tvnew.lnshw.com.cn:58123/live/mhllle.m3u8$官方源
承德平泉,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8$官方源
保定定州,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8$官方源

衡水综合,http://hls.hsrtv.cn/live/hshstv1.m3u8
衡水公共,http://hls.hsrtv.cn/live/hshstv2.m3u8

枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8

永清综合,http://60.10.203.69:8000/0.m3u8
永清影视,http://60.10.203.69:8000/4.m3u8
邢台综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd




河南综合√,#genre#

河南卫视,http://39.165.39.49:19901/tsfile/live/1105_1.m3u8
河南都市,http://39.165.39.49:19901/tsfile/live/1106_1.m3u8
河南民生,http://39.165.39.49:19901/tsfile/live/1109_1.m3u8
河南法治,http://39.165.39.49:19901/tsfile/live/1110_1.m3u8
河南电视剧,http://39.165.39.49:19901/tsfile/live/1111_1.m3u8
河南新闻,http://39.165.39.49:19901/tsfile/live/1112_1.m3u8
河南戏曲,http://39.165.39.49:19901/tsfile/live/1118_1.m3u8
河南收藏天下,http://39.165.39.49:19901/tsfile/live/1119_1.m3u8
郑州商都频道,http://39.165.39.49:19901/tsfile/live/1125_1.m3u8
郑州豫剧频道,http://39.165.39.49:19901/tsfile/live/1120_1.m3u8
郑州都市生活,http://39.165.39.49:19901/tsfile/live/1114_1.m3u8

河南都市,http://www.lwfz.fun:8800/rtp/239.16.10.120:2000
河南都市,http://www.lwfz.fun:8800/rtp/239.16.20.164:11640
河南民生,http://www.lwfz.fun:8800/rtp/239.16.10.121:2000
河南民生,http://www.lwfz.fun:8800/rtp/239.16.20.165:11650
河南法治,http://www.lwfz.fun:8800/rtp/239.16.10.122:2000
河南法治,http://www.lwfz.fun:8800/rtp/239.16.20.166:11660
河南电视剧,http://www.lwfz.fun:8800/rtp/239.16.10.123:2000
河南电视剧,http://www.lwfz.fun:8800/rtp/239.16.20.167:11670
河南新闻,http://www.lwfz.fun:8800/rtp/239.16.10.124:2000
河南新闻,http://www.lwfz.fun:8800/rtp/239.16.20.168:11680
河南公共,http://www.lwfz.fun:8800/rtp/239.16.10.126:2000
河南戏曲,http://www.lwfz.fun:8800/rtp/239.16.10.148:2000
河南戏曲,http://www.lwfz.fun:8800/rtp/239.16.10.76:2000
河南收藏天下,http://www.lwfz.fun:8800/rtp/239.16.10.149:2000
河南中华功夫,http://www.lwfz.fun:8800/rtp/239.16.10.150:2000
河南乡村,http://www.lwfz.fun:8800/rtp/239.16.10.181:2000
河南曲艺,http://www.lwfz.fun:8800/rtp/239.16.10.78:2000
河南移动电视,http://www.lwfz.fun:8800/rtp/239.16.10.79:2000
河南梨园频道,http://www.lwfz.fun:8800/rtp/239.16.20.171:11710
河南文物宝库,http://www.lwfz.fun:8800/rtp/239.16.20.172:11720
河南武术世界,http://www.lwfz.fun:8800/rtp/239.16.20.173:11730
大美河南,http://www.lwfz.fun:8800/rtp/239.16.20.17:10170
郑州新闻综合,http://www.lwfz.fun:8800/rtp/239.16.10.154:2000
郑州商都频道,http://www.lwfz.fun:8800/rtp/239.16.10.155:2000
郑州文体旅游,http://www.lwfz.fun:8800/rtp/239.16.10.156:2000
郑州豫剧频道,http://www.lwfz.fun:8800/rtp/239.16.10.157:2000
郑州妇女儿童,http://www.lwfz.fun:8800/rtp/239.16.10.158:2000
郑州都市生活,http://www.lwfz.fun:8800/rtp/239.16.10.159:2000
河南梨园频道,rtsp://139.215.98.88/PLTV/88888888/224/3221225498/10000100000000060000000000029510_0.smil
河南武术世界,rtsp://139.215.98.88/PLTV/88888888/224/3221225534/10000100000000060000000000029589_0.smil
郑州新闻综合,http://vapi.91kds.cc/live1/hoge.m3u8?ip=hazztv&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=103
郑州商都频道,http://vapi.91kds.cc/live1/hoge.m3u8?ip=hazztv&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=104
郑州文体旅游,http://vapi.91kds.cc/live1/hoge.m3u8?ip=hazztv&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=105
郑州豫剧频道,http://vapi.91kds.cc/live1/hoge.m3u8?ip=hazztv&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=106
郑州妇女儿童,http://vapi.91kds.cc/live1/hoge.m3u8?ip=hazztv&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=107
郑州都市频道,http://vapi.91kds.cc/live1/hoge.m3u8?ip=hazztv&apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=108
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
河南都市,http://1.94.31.214/php/hntv.php?id=hnds
河南民生,http://1.94.31.214/php/hntv.php?id=hnms
河南公共,http://1.94.31.214/php/hntv.php?id=hngg
河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc
河南梨园频道,http://1.94.31.214/php/hntv.php?id=hnly
河南法治,http://1.94.31.214/php/hntv.php?id=hmfz
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
河南文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
移动戏曲,http://1.94.31.214/php/hntv.php?id=ydxj
河南乡村,http://help.lwfz.fun:8800/rtp/239.16.10.181:2000
河南新闻,http://help.lwfz.fun:8800/rtp/239.16.10.124:2000
河南都市,http://help.lwfz.fun:8800/rtp/239.16.10.120:2000
河南法治,http://help.lwfz.fun:8800/rtp/239.16.10.122:2000
河南公共,http://help.lwfz.fun:8800/rtp/239.16.10.126:2000
河南民生,http://help.lwfz.fun:8800/rtp/239.16.20.165:11650
河南电视剧,http://help.lwfz.fun:8800/rtp/239.16.20.167:11670
河南梨园频道,http://help.lwfz.fun:8800/rtp/239.16.20.171:11710
河南文物宝库,http://help.lwfz.fun:8800/rtp/239.16.20.172:11720
河南武术世界,http://help.lwfz.fun:8800/rtp/239.16.20.173:11730
河南移动电视,http://help.lwfz.fun:8800/rtp/239.16.10.79:2000
郑州新闻综合,http://help.lwfz.fun:8800/rtp/239.16.10.154:2000
郑州商都频道,http://help.lwfz.fun:8800/rtp/239.16.10.155:2000
郑州文体旅游,http://help.lwfz.fun:8800/rtp/239.16.10.156:2000
郑州豫剧频道,http://help.lwfz.fun:8800/rtp/239.16.10.157:2000
郑州妇女儿童,http://help.lwfz.fun:8800/rtp/239.16.10.158:2000
郑州都市频道,http://help.lwfz.fun:8800/rtp/239.16.10.159:2000
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
大象视界,http://1.94.31.214/php/hntv.php?id=xsj
欢腾购物,http://1.94.31.214/php/hntv.php?id=htgw
河南卫视,http://xxwx.yoesun.com/xxw/河南网.php?id=hnws
河南新闻,http://xxwx.yoesun.com/xxw/河南网.php?id=hnxw
河南都市,http://xxwx.yoesun.com/xxw/河南网.php?id=hnds
河南民生,http://xxwx.yoesun.com/xxw/河南网.php?id=hnms
河南公共,http://xxwx.yoesun.com/xxw/河南网.php?id=hngg
河南乡村,http://xxwx.yoesun.com/xxw/河南网.php?id=hnxc
河南梨园,http://xxwx.yoesun.com/xxw/河南网.php?id=hnly
河南法治,http://xxwx.yoesun.com/xxw/河南网.php?id=hmfz
河南电视剧,http://xxwx.yoesun.com/xxw/河南网.php?id=hndsj
武术世界,http://xxwx.yoesun.com/xxw/河南网.php?id=wspd
文物宝库,http://xxwx.yoesun.com/xxw/河南网.php?id=wwbk
睛彩中原,http://xxwx.yoesun.com/xxw/河南网.php?id=jczy
移动戏曲,http://xxwx.yoesun.com/xxw/河南网.php?id=ydxj
大象视界,http://xxwx.yoesun.com/xxw/河南网.php?id=xsj
欢腾购物,http://xxwx.yoesun.com/xxw/河南网.php?id=htgw


开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
台前新闻综合,http://tvpull.dxhmt.cn:9081/tv/10927-1.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
襄城综合,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
社旗综合,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
安阳新闻,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
滑县民生,http://tvpull.dxhmt.cn:9081/tv/10526-2.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
获嘉综合,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
孟津生活,http://tvpull.dxhmt.cn:9081/tv/10322-1.m3u8
南乐综合,http://tvpull.dxhmt.cn:9081/tv/10923-1.m3u8
平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
清丰综合,http://tvpull.dxhmt.cn:9081/tv/10922-1.m3u8
确山综合,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
汝州科教,http://tvpull.dxhmt.cn:9081/tv/10482-2.m3u8
汝州新闻,http://tvpull.dxhmt.cn:9081/tv/10482-1.m3u8
