4K测试频道,#genre#
教育卫视,http://58.58.111.222:808/hls/67/index.m3u8?0$山东电信
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
山西影视,https://livehhhttps.sxrtv.com/lsdream/Md571Kv/800/07idm47.m3u8
山西黄河,https://livehhhttps.sxrtv.com/lsdream/lce1mC4/800/p2thc41.m3u8
山西经济与科技,https://livehhhttps.sxrtv.com/lsdream/4j01KWX/800/h71dj40.m3u8
山西社会与法治,https://livehhhttps.sxrtv.com/lsdream/p4y5do9/500/52dis45.m3u8
山西文体生活,https://livehhhttps.sxrtv.com/lsdream/Y00Xezi/800/949g04X.m3u8
太原新闻,https://tytv-hls.sxtygdy.com/49VAfrw/500/u5oe94A.m3u8
山西影视,http://r3g.xixi.baby:4000/rtp/226.0.2.237:9808$山西联通
山西黄河,http://r3g.xixi.baby:4000/rtp/226.0.2.235:9792$山西联通
山西经济与科技,http://r3g.xixi.baby:4000/rtp/226.0.2.236:9800$山西联通
山西社会与法治,http://r3g.xixi.baby:4000/rtp/226.0.2.238:9816$山西联通
山西文体生活,http://r3g.xixi.baby:4000/rtp/226.0.2.16:8040$山西联通
山西影视,http://123.174.106.183:8888/udp/239.1.1.4:8004$山西电信
山西社会与法治,http://123.174.106.183:8888/udp/239.1.1.5:8005$山西电信
山西文体生活,http://123.174.106.183:8888/udp/239.1.1.6:8006$山西电信
山西黄河,http://123.174.106.183:8888/udp/239.1.1.2:8002$山西电信
山西经济与科技,http://123.174.106.183:8888/udp/239.1.1.3:8003$山西电信
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
怀仁电视,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
武乡融媒体,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
📺陕西频道,#genre#
陕西卫视,http://112.46.105.20:8009/hls/17/index.m3u8$陕西移动
陕西一套,http://112.46.105.20:8009/hls/18/index.m3u8$陕西移动#
陕西二套,http://112.46.105.20:8009/hls/19/index.m3u8$陕西移动#
陕西三套,http://112.46.105.20:8009/hls/20/index.m3u8$陕西移动#
陕西四套,http://112.46.105.20:8009/hls/21/index.m3u8$陕西移动
陕西五套,http://112.46.105.20:8009/hls/22/index.m3u8$陕西移动#
陕西六套,http://112.46.105.20:8009/hls/23/index.m3u8$陕西移动
陕西七套,http://112.46.105.20:8009/hls/24/index.m3u8$陕西移动#
陕西八套,http://112.46.105.20:8009/hls/62/index.m3u8$陕西移动#
精彩三秦,http://112.46.105.20:8009/hls/26/index.m3u8$陕西移动
农林卫视,http://112.46.105.20:8009/hls/27/index.m3u8$陕西移动#
西安一套,http://112.46.105.20:8009/hls/28/index.m3u8$陕西移动#
西安二套,http://112.46.105.20:8009/hls/29/index.m3u8$陕西移动

陕西卫视,http://219.145.93.74:10000/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信酒店
陕西二套,http://219.145.93.74:10000/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信酒店
西安新闻综合,http://xatv-yt.xiancity.cn/live/1/index.m3u8
西安都市,http://xatv-yt.xiancity.cn/live/2/index.m3u8
西安商务资讯,http://xatv-yt.xiancity.cn/live/3/index.m3u8
西安戏剧影视,http://xatv-yt.xiancity.cn/live/4/index.m3u8
西安丝路频道,http://xatv-yt.xiancity.cn/live/5/index.m3u8
西安移动电视,http://xatv-yt.xiancity.cn/live/7/index.m3u8
榆林综合,http://hplayer1.juyun.tv/camera/140908134.m3u8
榆林文化旅游,http://hplayer1.juyun.tv/camera/140909190.m3u8
商洛综合,http://player4.juyun.tv/camera/171844138.m3u8
商洛公共,http://player4.juyun.tv/camera/167348174.m3u8
陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
陕西一套,http://112.46.85.60:8009/hls/18/index.m3u8
陕西二套,http://112.46.85.60:8009/hls/19/index.m3u8
陕西三套,http://112.46.85.60:8009/hls/20/index.m3u8
陕西四套,http://112.46.85.60:8009/hls/21/index.m3u8
陕西五套,http://112.46.85.60:8009/hls/22/index.m3u8
陕西六套,http://112.46.85.60:8009/hls/23/index.m3u8
陕西七套,http://112.46.85.60:8009/hls/24/index.m3u8
陕西八套,http://112.46.85.60:8009/hls/62/index.m3u8
精彩三秦,http://112.46.85.60:8009/hls/26/index.m3u8
农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8
西安一套,http://112.46.85.60:8009/hls/28/index.m3u8
西安二套,http://112.46.85.60:8009/hls/29/index.m3u8
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8
陕西一套,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8
陕西二套,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8
陕西三套,http://124.116.183.146:9901/tsfile/live/1002_1.m3u8
陕西四套,http://124.116.183.146:9901/tsfile/live/1003_1.m3u8
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8
安康1,rtmp://pili-live-rtmp.akrt.cn/akapptv/zhpdhd?sign=7555368c5eefecbef6b2f8fe18b9d798&t=67cadb96
安康2,rtmp://pili-live-rtmp.akrt.cn/akapptv/ggpdhd?sign=dd39ce413172524ec4b75f011676bf8e&t=67cadb96
安康3,rtmp://pili-live-rtmp.akrt.cn/akapptv/jypdhd?sign=e188ec1947aea13ed2ed8d08053ffc11&t=67cadb96
📺湖北频道,#genre#
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8  
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8$官网源
荆门科教,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8$官网源
恩施文旅,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=4857760464-0-0-ecabcbf26d39dc20cde584db2fa2a053&extra_key=D1dJezG95YTkYytoe8tr2Qhf-jhFFJmJpij9JNzLnfjYgxE5Q69rjZT1b2VrOxeb2zvhRo107e0Ze_h5agVjcLhNxl4RzjBShtdz-pQKUqaNbHnJMUJaS637QCoHNkKlJAb5i0lkR8MlxmIB6LIGojFm8kqvpZp_pI7SG10olDg
鄂州文旅生活,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-ab320ba90f39f94baba04e30ff07c52e
随州综合,https://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_304.m3u8?auth_key=3302215019-0-0-de184e5122771cc495e468e9c7436cef&extra_key=Gpp9OoaDCH7QYfDm16Wcl4hKcngRCXVGx9VcHeaQX930Ka3v-c4mV2j97p_kbvdufvKF3Q6wFS1W_H1aXcWh_V1jOTCERh56NU_qMoXr0phq-bmgkVoBH38ozPxOe3-ykriQMcm-F2_pLFglvV2A78dDHi093smvbecTkzhTa9c
随州农村,https://34766.hlsplay.aodianyun.com/guangdianyun_34766/tv_channel_305.m3u8?auth_key=3302215637-0-0-ced6f406c4ff6e16edb0959f7d6600c5&extra_key=Z7grDZO4e_1OJTbTzz9CB1XhDyBay1lf_GPwKh_Q1ye7qTAt80lk4bAnyqM1YtS7-cCnEE600CDUMfLyba0O3pOROiZm7BHYTGFQuWxWiS176QsQu9OY_VTcvIkwzij3U_hgBqEW2Ko-M2oKgnFWVKgLft8SROIMGz1ZpWAPorQ
广水新闻,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-58ee05d0b5c491eb52b74847ebeaf8db
潜江综合,https://p2hs.vzan.com/slowlive/481008854192202056/live.m3u8
保康新闻综合,http://bktvplay.gdnewmedia.cc/bktv/bktv001.m3u8?auth_key=1715157778-0-0-2a5aee0bfaeff717537ec0ef8a1e1567
 江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
谷城综合,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-b8eee5fa844d684da58e16386fdc88c8
黄石新闻综合,http://huangshifb-live21.cjyun.org/10200/s10200-huangshitv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-e22af05072c6fa8bc1fc35e042e97467
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-c3d27fbc279c3efc9187853aca3da012
阳新综合,https://yangxin-live21.cjyun.org/10104/s10104-yangxin-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-a27d99b67d0e39445f1df5ea6ad088ec
黄冈新闻综合,http://huanggang-live21.cjyun.org/10210/s10210-xwzh.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-5bd0da98b1004ca63dc31ac88e0e92a3
黄冈生活,http://huanggang-live21.cjyun.org/10210/s10210-xwgg.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-75fce61c52eb238c20d34fcdfd9bae07
麻城综合,https://video.yscxy.cn:8888/mctv1.m3u8
咸宁综合,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-fea9ed9b2105c8e66da382be47a0acae
咸宁经济生活,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-8cb875770938fdeb7179752f74e13062
赤壁电视台,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-a9f4eb22b55c750628c090d53a445bbc
崇阳综合,http://61.184.176.248:10500/live/live.m3u8
嘉鱼新闻综合,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-9ca56ee7b0e7b23d7ccb3f6649b2686a
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-23ad1b5ada69ec0d4796d8227f737ca6
孝感新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-shpd.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2286294457518d52f02d91906380d72a
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-1d24a98d45449c0f85cda4bddc5d72a6
大悟综合,https://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-31c2fe6941d7d718cec2dccab6e42412
汉川新闻综合,http://play-hsbj.vzan.com/357534/505886811862583019/live.m3u8
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-948b2cf2777e352d9f83660c9b79aa3f
应城综合,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-683be43745bd3709006be7b43135de61
荆州新闻综合,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-2bb0015980b1b3742cea1d78f13eb6ca
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-7dff02969ff316d795ac73c86747fd05
石首综合,http://p8.vzan.com/slowlive/622923977748489779/live.m3u8
松滋综合,http://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-388ba0519fa8a2846925a78282f2aa1f
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门科教文旅,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
钟祥新闻综合,http://zhongxiang-live21.cjyun.org/10103/s10103-zxtv.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-1add4540b335d87c0db34f20f2435cbd
恩施综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1812.m3u8?auth_key=3322524559-0-0-91369a707e53997c66aea96fba6e414e&extra_key=Fn3K5CSAbEsf-5fzUnzydENrea727-MmmTVOEadItt4hz3QEBCG8z5KaM1VZmYUZwurb5S-QCfB3bWe_DEQ5ngQwAn4jrE3cmEWkchUrMyf9jqarfDVj2GGAKcOdiM0Ls34P4BF-t1WTw2XEwKqzEQ
恩施文旅,ttps://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=3319694126-0-0-1ba863f6b32d03b00e53bd9ec9d9df5d
&extra_key=wAQ9vlCHeL4fzuS3VjIlG2QJKgNspzImYTSsqRkepGDZZXn6UrGPU5kHyU7VOGAGcL13G9UT61GYPrlBgj7-SDOEE_ASvl968tOCgOiZgNlhxgba89zK3AuKiTxpo7LTKXpwh5eNw_LobzUelMLOUg
鹤峰综合,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-b42f6cb29eb3b901079113901761aa96
咸丰综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_3567.m3u8?auth_key=4867549325-0-0-cc7ce201270f1bfda8bd5c54e0e5739c&extra_key=hKfYhS2z6614oV0yCs-AFVt7IpvlJJgoGCHOij1q2onFz-Yr5Us2Cd41rIlv4l1XjWrMXCVgYMdOmrNAgjF2W_2a6vxf1HxtHHoYEC6BCIqSeo4VGtaHFxadD2xtzAtmsjFPKB3DP_Ev_ci_KC8TQllAks-AnwmJWoohc4XLA6Q
巴东综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_3522.m3u8?auth_key=4860354782-0-0-0bc026e554be331e11f9118a5507dbd6&extra_key=du5v5yekM-ggopdZ_sngtTZ65Uth9WDHICSAwr25ENDQIdlV3Yd2lHeLSlp5B8KLBoWG0nmJUj1QO75vWPg_oNJJLOYxRTOV57psEWQI4qKLGvWzL9PBysSluKuq-Ux9lJltJgQb5lWNdWOKYZiLcxSGG_008O5kq4mJC8KOxeo
宜昌综合,http://liveplay.ycrmt.cn/sxgd/zhpd.m3u8
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-0b356e7cb5a0ad7bf7ff5639bd282010
宜昌旅游生活,http://liveplay.ycrmt.cn/sxgd/lysh.m3u8
长阳综合,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-c16910d50f308ea1150ce2648945a081
当阳电视台,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-68ad690365557a3ecc64c751a1b02f4a
五峰电视台,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-06846ff2e035fdacd3bed68838375e5f
兴山综合,http://xingshan-live21.cjyun.org/10108/s10108-xingshanTV01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-dafdeaf8f8034a40ebc17a1f8f3a603f
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1735660799-0-0-fdcac90185009731b8e6f51f180ed7b4
宜都综合,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-db934a5ffe406f70c39553754180d392
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-f27821a31e3848f8ad80f2ae93e2f8c3&sid=10111
枝江综合,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-16e87303959711040a8b485858a82a78
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济旅游,http://p8.vzan.com/slowlive/701367497774448672/live.m3u8
房县新闻综合合,http://p2hs.vzan.com/844270/495391109072307857/live.m3u8
📺湖南频道,#genre#

湖南经视,http://8.138.7.223/tv/mgtv.php?id=280
湖南电影,http://8.138.7.223/tv/mgtv.php?id=221
湖南都市,http://8.138.7.223/tv/mgtv.php?id=346
湖南电视剧,http://8.138.7.223/tv/mgtv.php?id=484
湖南爱晚,http://8.138.7.223/tv/mgtv.php?id=261
湖南国际,http://8.138.7.223/tv/mgtv.php?id=229
湖南娱乐,http://8.138.7.223/tv/mgtv.php?id=344
茶频道,http://8.138.7.223/tv/mgtv.php?id=578
金鹰纪实,http://8.138.7.223/tv/mgtv.php?id=316
金鹰卡通,http://8.138.7.223/tv/mgtv.php?id=287
快乐垂钓,http://8.138.7.223/tv/mgtv.php?id=218
先锋乒羽,http://8.138.7.223/tv/mgtv.php?id=329
长沙新闻,http://8.138.7.223/tv/mgtv.php?id=269
长沙政法,http://8.138.7.223/tv/mgtv.php?id=254
长沙女性,http://8.138.7.223/tv/mgtv.php?id=230
长沙县新闻综合,http://xsds.b.dingtoo.com/AppName/StreamName.m3u8
茶陵新闻综合,http://liveplay-nanyue.rednet.cn/live/chaling-telev.m3u8
攸县电视台,http://liveplay-srs.voc.com.cn/hls/tv/158_423c80.m3u8
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
韶山综合,http://liveplay-nanyue.rednet.cn/live/shaoshan-tv.m3u8
湘潭县电视台,http://liveplay-nanyue.rednet.cn/live/xiangtanxian_tv.m3u8
衡东电视台,http://liveplay-srs.voc.com.cn/hls/tv/180_60f888.m3u8
衡阳县电视台,http://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
耒阳电视台,http://liveplay-srs.voc.com.cn/hls/tv/27_e9e1e5.m3u8
南岳电视台,http://liveplay-nanyue.rednet.cn/live/nanyue_03f74.m3u8
城步电视台,http://liveplay-srs.voc.com.cn/hls/tv/169_b4d7a4.m3u8
绥宁电视台,http://liveplay-srs.voc.com.cn/hls/tv/182_3c0dc6.m3u8
新邵电视台,https://liveplay-srs.voc.com.cn/hls/tv/171_daca67.m3u8
汉寿综合,http://liveplay-srs.voc.com.cn/hls/tv/31_226756.m3u8
桃源综合,https://liveplay-srs.voc.com.cn/hls/tv/157_66df9e.m3u8
安化综合,http://liveplay-srs.voc.com.cn/hls/tv/204_16cb0f.m3u8
沅江融媒,http://liveplay-srs.voc.com.cn/hls/tv/163_2c7011.m3u8
洪江综合,http://liveplay-nanyue.rednet.cn/live/hongjiang_tv_ced5a7.m3u8
靖州综合,http://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8
麻阳综合,http://liveplay-srs.voc.com.cn/hls/tv/38_6f397d.m3u8
湖南导视,http://58.46.28.146:9999/tsfile/live/1085_1.m3u8
湖南教育,http://58.46.28.146:9999/tsfile/live/1086_1.m3u8
双峰综合,http://58.46.28.146:9999/tsfile/live/1087_1.m3u8
娄底综合,http://58.46.28.146:9999/tsfile/live/1088_1.m3u8
娄底公共,http://58.46.28.146:9999/tsfile/live/1089_1.m3u8
娄底教育,http://58.46.28.146:9999/tsfile/live/1090_1.m3u8
湖南卫视,http://58.46.28.146:9999/tsfile/live/0128_1.m3u8
湖南经视,http://58.46.28.146:9999/tsfile/live/1091_1.m3u8
湖南都市,http://58.46.28.146:9999/tsfile/live/1092_1.m3u8
湖南电影,http://58.46.28.146:9999/tsfile/live/1093_1.m3u8
湖南电视剧,http://58.46.28.146:9999/tsfile/live/1094_1.m3u8
金鹰纪实,http://58.46.28.146:9999/tsfile/live/1095_1.m3u8
湖南经视,http://183.215.134.239:19901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
湖南都市,http://183.215.134.239:19901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
重温经典,http://183.215.134.239:19901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
全纪实,http://183.215.134.239:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
南县新闻,http://183.215.134.239:19901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
湖南教育,http://183.215.134.239:19901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动
潇湘电影,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$长沙移动

湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖南联通

湖南经视,http://220.169.100.41:10087/udp/239.76.246.103:1234$湖南电信
湖南国际,http://220.169.100.41:10087/udp/239.76.246.102:1234$湖南电信
湖南都市,http://220.169.100.41:10087/udp/239.76.246.104:1234$湖南电信
湖南娱乐,http://220.169.100.41:10087/udp/239.76.246.105:1234$湖南电信
湖南电影,http://220.169.100.41:10087/udp/239.76.246.106:1234$湖南电信
湖南公共,http://220.169.100.41:10087/udp/239.76.246.109:1234$湖南电信
湖南电视剧,http://220.169.100.41:10087/udp/239.76.246.108:1234$湖南电信
金鹰卡通,http://220.169.100.41:10087/udp/239.76.246.107:1234$湖南电信
金鹰纪实,http://220.169.100.41:10087/udp/239.76.246.110:1234$湖南电信
长沙政法,http://220.169.100.41:10087/udp/239.76.246.122:1234$湖南电信
长沙新闻,http://220.169.100.41:10087/udp/239.76.246.121:1234$湖南电信

📺江苏频道,#genre#
江苏新闻,https://zhibo-hls.jstv.com/litchi/zhibo-jsgg.m3u8

苏州4k,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州电影娱乐,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
南京江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
南京溧水新闻综合,https://lishui-tv-hls.cm.jstv.com/lishui-tv/lsxwzh.m3u8
南京栖霞新闻综合,http://pili-live-rtmp.140.i2863.com/i2863-140/live_140_236499.m3u8
南京栖霞新闻综合,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
南京六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
南京六合影视生活,http://p2hs.vzan.com/720020/925821766717429565/live.m3u8
南京六合新闻综合,http://play-hsbj.vzan.com/720020/432453820030502236/live.m3u8
南京六合影视生活,http://play-hsbj.vzan.com/720020/925821766717429565/live.m3u8

//02无锡市（江阴市 宜兴市）
无锡新闻,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡都市,http://stream.thmz.com/wxtv3/playlist.m3u8	
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡移动,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8	
无锡教育,https://tv.wxjy.com.cn:9001/tvwebstream/tv_channel_1359/index.m3u8
无锡江阴新闻,http://221.228.70.101:8080/live/xinwen.m3u8
无锡宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
无锡宜兴紫砂,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8
宜兴电视台,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
宜兴紫砂频道,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8
贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8
贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8
睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8
睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
睢宁资讯,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8
沛县电视台,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
常州新闻综合,http://8.138.7.223/tv/cztv.php?id=1
常州都市,http://8.138.7.223/tv/cztv.php?id=2
常州生活,http://8.138.7.223/tv/cztv.php?id=3
常州公共,http://8.138.7.223/tv/cztv.php?id=4
常州金坛,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
常州武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
常州武进生活,https://live.wjyanghu.com/live/CH2.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州电影娱乐信息,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
南通如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
连云港赣榆新闻,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
盐城大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
盐城大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
